0 	0 	0 	0
0.010101 	5.58824e-06 	2.42777e-06 	0.0193518
0.020202 	1.11818e-05 	4.85382e-06 	0.0387037
0.030303 	1.67753e-05 	7.27986e-06 	0.0580556
0.040404 	2.23688e-05 	9.70591e-06 	0.0774074
0.0505051 	2.40549e-05 	1.20095e-05 	0.0857534
0.0606061 	2.35297e-05 	1.42437e-05 	0.087871
0.0707071 	2.30045e-05 	1.6478e-05 	0.0899885
0.0808081 	2.24792e-05 	1.87122e-05 	0.092106
0.0909091 	2.1954e-05 	2.09465e-05 	0.0942236
0.10101 	1.92676e-05 	2.25512e-05 	0.095753
0.111111 	1.57955e-05 	2.39276e-05 	0.0970696
0.121212 	1.23234e-05 	2.53039e-05 	0.0983862
0.131313 	8.85123e-06 	2.66803e-05 	0.0997028
0.141414 	5.37911e-06 	2.80566e-05 	0.101019
0.151515 	5.5437e-07 	3.02323e-05 	0.102074
0.161616 	-4.53574e-06 	3.25649e-05 	0.103077
0.171717 	-9.62586e-06 	3.48974e-05 	0.104079
0.181818 	-1.4716e-05 	3.723e-05 	0.105082
0.191919 	-1.98061e-05 	3.95625e-05 	0.106085
0.20202 	-2.2818e-05 	4.32011e-05 	0.10679
0.212121 	-2.55669e-05 	4.70074e-05 	0.107456
0.222222 	-2.83158e-05 	5.08136e-05 	0.108123
0.232323 	-3.10646e-05 	5.46199e-05 	0.10879
0.242424 	-3.38135e-05 	5.84262e-05 	0.109456
0.252525 	-3.65624e-05 	6.22325e-05 	0.110123
0.262626 	-3.93113e-05 	6.60387e-05 	0.11079
0.272727 	-4.20601e-05 	6.9845e-05 	0.111456
0.282828 	-4.4809e-05 	7.36513e-05 	0.112123
0.292929 	-4.75579e-05 	7.74576e-05 	0.11279
0.30303 	-4.64864e-05 	7.84474e-05 	0.113133
0.313131 	-4.47097e-05 	7.89196e-05 	0.113418
0.323232 	-4.29331e-05 	7.93917e-05 	0.113702
0.333333 	-4.11564e-05 	7.98639e-05 	0.113987
0.343434 	-3.93798e-05 	8.03361e-05 	0.114271
0.353535 	-3.76031e-05 	8.08082e-05 	0.114556
0.363636 	-3.58264e-05 	8.12804e-05 	0.11484
0.373737 	-3.40498e-05 	8.17525e-05 	0.115125
0.383838 	-3.22731e-05 	8.22247e-05 	0.115409
0.393939 	-3.04964e-05 	8.26969e-05 	0.115694
0.40404 	-2.76572e-05 	7.97496e-05 	0.115828
0.414141 	-2.43755e-05 	7.53785e-05 	0.115899
0.424242 	-2.10938e-05 	7.10074e-05 	0.11597
0.434343 	-1.78121e-05 	6.66363e-05 	0.116041
0.444444 	-1.45305e-05 	6.22652e-05 	0.116112
0.454545 	-1.12488e-05 	5.78941e-05 	0.116183
0.464646 	-7.96708e-06 	5.3523e-05 	0.116254
0.474747 	-4.68539e-06 	4.91519e-05 	0.116325
0.484848 	-1.4037e-06 	4.47808e-05 	0.116397
0.494949 	1.87798e-06 	4.04097e-05 	0.116468
0.505051 	4.91585e-06 	3.57794e-05 	0.116468
0.515152 	7.70825e-06 	3.08845e-05 	0.116395
0.525253 	1.05007e-05 	2.59897e-05 	0.116323
0.535354 	1.32931e-05 	2.10948e-05 	0.116251
0.545455 	1.60855e-05 	1.61999e-05 	0.116178
0.555556 	1.88779e-05 	1.13051e-05 	0.116106
0.565657 	2.16703e-05 	6.41018e-06 	0.116034
0.575758 	2.44627e-05 	1.51532e-06 	0.115962
0.585859 	2.72551e-05 	-3.37955e-06 	0.115889
0.59596 	3.00475e-05 	-8.27442e-06 	0.115817
0.606061 	3.22877e-05 	-1.23169e-05 	0.115683
0.616162 	3.31937e-05 	-1.42998e-05 	0.1154
0.626263 	3.40997e-05 	-1.62826e-05 	0.115118
0.636364 	3.50057e-05 	-1.82654e-05 	0.114835
0.646465 	3.59117e-05 	-2.02483e-05 	0.114552
0.656566 	3.68178e-05 	-2.22311e-05 	0.114269
0.666667 	3.77238e-05 	-2.42139e-05 	0.113986
0.676768 	3.86298e-05 	-2.61968e-05 	0.113703
0.686869 	3.95358e-05 	-2.81796e-05 	0.113421
0.69697 	4.04418e-05 	-3.01624e-05 	0.113138
0.707071 	4.07512e-05 	-3.17797e-05 	0.112796
0.717172 	3.77421e-05 	-3.13685e-05 	0.112133
0.727273 	3.4733e-05 	-3.09572e-05 	0.111469
0.737374 	3.1724e-05 	-3.0546e-05 	0.110806
0.747475 	2.87149e-05 	-3.01347e-05 	0.110143
0.757576 	2.57058e-05 	-2.97235e-05 	0.109479
0.767677 	2.26967e-05 	-2.93122e-05 	0.108816
0.777778 	1.96876e-05 	-2.8901e-05 	0.108152
0.787879 	1.66786e-05 	-2.84897e-05 	0.107489
0.79798 	1.36695e-05 	-2.80785e-05 	0.106825
0.808081 	1.04607e-05 	-2.76502e-05 	0.106124
0.818182 	5.6858e-06 	-2.70859e-05 	0.10512
0.828283 	9.10868e-07 	-2.65217e-05 	0.104117
0.838384 	-3.86406e-06 	-2.59575e-05 	0.103113
0.848485 	-8.63899e-06 	-2.53933e-05 	0.10211
0.858586 	-1.3057e-05 	-2.47616e-05 	0.101054
0.868687 	-1.56599e-05 	-2.37874e-05 	0.0997329
0.878788 	-1.82628e-05 	-2.28131e-05 	0.0984117
0.888889 	-2.08657e-05 	-2.18388e-05 	0.0970904
0.89899 	-2.34686e-05 	-2.08645e-05 	0.0957692
0.909091 	-2.51337e-05 	-1.96002e-05 	0.0942348
0.919192 	-2.419e-05 	-1.75265e-05 	0.0921123
0.929293 	-2.32462e-05 	-1.54529e-05 	0.0899899
0.939394 	-2.23025e-05 	-1.33792e-05 	0.0878675
