0 	0 	0 	0
0.010101 	-5.45378e-11 	-5.64591e-08 	0.019625
0.020202 	-3.40631e-10 	-1.12895e-07 	0.03925
0.030303 	-6.26724e-10 	-1.6933e-07 	0.0588751
0.040404 	-9.12818e-10 	-2.25765e-07 	0.0785001
0.0505051 	-6.58865e-10 	-2.67442e-07 	0.0870472
0.0606061 	-9.92885e-11 	-3.00765e-07 	0.0893251
0.0707071 	4.60288e-10 	-3.34089e-07 	0.091603
0.0808081 	1.01986e-09 	-3.67413e-07 	0.0938808
0.0909091 	1.57944e-09 	-4.00736e-07 	0.0961587
0.10101 	2.03943e-09 	-4.51542e-07 	0.097763
0.111111 	2.73856e-09 	-5.08482e-07 	0.0991236
0.121212 	3.4377e-09 	-5.65421e-07 	0.100484
0.131313 	4.13683e-09 	-6.2236e-07 	0.101845
0.141414 	4.83597e-09 	-6.79299e-07 	0.103206
0.151515 	5.03785e-09 	-5.91579e-07 	0.104083
0.161616 	5.14217e-09 	-4.75478e-07 	0.104865
0.171717 	5.24649e-09 	-3.59377e-07 	0.105647
0.181818 	5.35081e-09 	-2.43276e-07 	0.106429
0.191919 	5.45513e-09 	-1.27175e-07 	0.107212
0.20202 	5.04088e-09 	-5.2617e-08 	0.107585
0.212121 	4.56805e-09 	1.67583e-08 	0.107906
0.222222 	4.09522e-09 	8.61337e-08 	0.108228
0.232323 	3.62239e-09 	1.55509e-07 	0.108549
0.242424 	3.14956e-09 	2.24884e-07 	0.108871
0.252525 	2.67673e-09 	2.9426e-07 	0.109192
0.262626 	2.2039e-09 	3.63635e-07 	0.109513
0.272727 	1.73107e-09 	4.3301e-07 	0.109835
0.282828 	1.25825e-09 	5.02386e-07 	0.110156
0.292929 	7.85417e-10 	5.71761e-07 	0.110477
0.30303 	5.57698e-10 	5.34404e-07 	0.11059
0.313131 	3.11285e-10 	4.77408e-07 	0.110664
0.323232 	6.48716e-11 	4.20413e-07 	0.110738
0.333333 	-1.81541e-10 	3.63417e-07 	0.110812
0.343434 	-4.27954e-10 	3.06421e-07 	0.110886
0.353535 	-6.74367e-10 	2.49425e-07 	0.11096
0.363636 	-9.20781e-10 	1.9243e-07 	0.111034
0.373737 	-1.16719e-09 	1.35434e-07 	0.111108
0.383838 	-1.41361e-09 	7.84382e-08 	0.111182
0.393939 	-1.66002e-09 	2.14424e-08 	0.111257
0.40404 	-1.57055e-09 	4.68009e-09 	0.111289
0.414141 	-1.34122e-09 	4.67144e-09 	0.111305
0.424242 	-1.11189e-09 	4.66278e-09 	0.11132
0.434343 	-8.82562e-10 	4.65413e-09 	0.111335
0.444444 	-6.53231e-10 	4.64547e-09 	0.111351
0.454545 	-4.23901e-10 	4.63682e-09 	0.111366
0.464646 	-1.9457e-10 	4.62816e-09 	0.111381
